Date,OFI,OFI_ZScore
2022-02-15,3767500.0,0.5430480729788396
2022-02-16,8955600.0,1.0476896792887938
2022-02-17,-2786800.0,-0.16744034670667535
2022-02-18,-2887900.0,-0.14513240551365986
2022-02-22,7529000.0,0.9693526484261982
2022-02-23,-5597900.0,-0.4423357377176498
2022-02-24,779900.0,0.24529943238357085
2022-02-25,4286500.0,0.6063959906404152
2022-02-28,-15914000.0,-1.514003514095239
2022-03-01,-11443100.0,-1.0098371514528577
2022-03-02,6076800.0,0.8076420785206948
2022-03-03,-6966200.0,-0.534550247769395
2022-03-04,-4619500.0,-0.27805581534618307
2022-03-07,-1715700.0,0.03176457929057039
2022-03-08,-482500.0,0.15625240816706668
2022-03-09,2387000.0,0.45579690784150517
2022-03-10,-140200.0,0.1830953685266426
2022-03-11,-4929300.0,-0.3184135690325155
2022-03-14,-193100.0,0.18262746657825138
2022-03-15,3813800.0,0.5888719361423606
2022-03-16,2628900.0,0.45130479258927486
2022-03-17,3230500.0,0.5031326734521205
2022-03-18,1224800.0,0.2965815659236624
2022-03-21,-1774300.0,-0.00942672728755423
2022-03-22,2050000.0,0.3893344074901665
2022-03-23,-2450800.0,-0.07585633621058809
2022-03-24,759500.0,0.2574859513332444
2022-03-25,9367000.0,1.1275389635762145
2022-03-28,112700.0,0.1699840791570497
2022-03-29,-9974400.0,-0.8495895019995295
2022-03-30,-2433900.0,-0.07045402599543195
2022-03-31,-2337400.0,-0.054679211225752665
2022-04-01,7751000.0,0.9611441096489571
2022-04-04,1670500.0,0.33825842047423005
2022-04-05,800000.0,0.26176916836129066
2022-04-06,-1241900.0,0.002567896209934762
2022-04-07,2668400.0,0.4381196489059038
2022-04-08,-1408400.0,-0.013793796880073957
2022-04-11,-956600.0,0.03720891260897819
2022-04-12,16482700.0,1.9048349841052012
2022-04-13,2556500.0,0.3853743836954678
2022-04-14,-1268200.0,-0.0013841766913947576
2022-04-18,-751700.0,0.05006023559684617
2022-04-19,2237700.0,0.37862104428815835
2022-04-20,-1052300.0,-0.04667244299719292
2022-04-21,-1582500.0,-0.12624485931375526
2022-04-22,-1904100.0,-0.3827315671765857
2022-04-25,2759500.0,0.45274791843610923
2022-04-26,-3871100.0,-0.8017051038485346
2022-04-27,-3851300.0,-0.773423240551363
2022-04-28,999200.0,0.15004671988265014
2022-04-29,-3820800.0,-0.7611174368685333
2022-05-02,3700300.0,0.6832069760924174
2022-05-03,4112500.0,0.7600523361901584
2022-05-04,-16746600.0,-2.9980039768823357
2022-05-05,-4531200.0,-0.7838949637880702
2022-05-06,5198400.0,0.9265546746932152
2022-05-09,8762200.0,1.5003859717686647
2022-05-10,-3570400.0,-0.6301138386273867
2022-05-11,10322100.0,1.7786321151969042
2022-05-12,2461800.0,0.42049895226467093
2022-05-13,357200.0,0.0814659282226341
2022-05-16,11886000.0,2.0133866039394173
2022-05-17,1304000.0,0.18752427502573105
2022-05-18,-1594000.0,-0.2879647083532763
2022-05-19,-1981500.0,-0.36856955680435993
2022-05-20,2218200.0,0.36318028116649226
2022-05-23,748500.0,0.11660876801745781
2022-05-24,-265400.0,-0.11583547395785333
2022-05-25,2273400.0,0.3359349259140472
2022-05-26,-278200.0,-0.14934012900398205
2022-05-27,-5448600.0,-1.1957775398526418
2022-05-31,-1926700.0,-0.4996944677401143
2022-06-01,2083400.0,0.30034641899173
2022-06-02,-770900.0,-0.2775676344333558
2022-06-03,3941800.0,0.670997116038261
2022-06-06,343800.0,-0.05826106651891098
2022-06-07,225900.0,-0.10058055884797934
2022-06-08,-1129000.0,-0.37411180154249396
2022-06-09,-1284800.0,-0.38943169014111406
2022-06-10,2272200.0,0.34023826233854393
2022-06-13,-1915200.0,-0.5001251287867993
2022-06-14,-18777900.0,-3.4628498548190145
2022-06-15,2175000.0,0.3499684041239914
2022-06-16,4976700.0,0.8480063938936767
2022-06-17,6933800.0,1.1637098258659149
2022-06-21,1214000.0,0.13366206753157261
2022-06-22,-821800.0,-0.2064094430063892
2022-06-23,2573000.0,0.40961236465650724
2022-06-24,-156100.0,-0.1253889590566826
2022-06-27,-3971900.0,-0.8407898913576468
2022-06-28,-653700.0,-0.21984120989109193
2022-06-29,-6957000.0,-1.3664871632984035
2022-06-30,-2845100.0,-0.5727132185502779
2022-07-01,1290900.0,0.20676788838704574
2022-07-05,817000.0,0.11087508741514127
2022-07-06,1742800.0,0.2889947161022774
2022-07-07,1579100.0,0.24869053192375534
2022-07-08,-9192400.0,-1.7182695836876114
2022-07-11,-488400.0,-0.06679635958244537
